num_braccia,dimensione,profondita,temperatura
5,piccola,14.16840731015518,31.06352704620034
5,piccola,99.81381910646934,13.64074920087682
5,grande,56.02210397654230,23.79706771688854
16,piccola,85.20820928508283,17.56833278453780
5,piccola,37.47933890142010,29.05921864946552
5,piccola,51.07417661848720,26.00208682713930
5,grande,3.77393526066908,32.88869464976527
5,grande,85.04864731925898,18.67948042462377
11,piccola,63.73426711874529,21.28826842695319
5,piccola,11.46794197259040,35.01255640981037
5,media,43.29203964487208,27.55825646356478
5,piccola,21.25709999848533,30.98701940543402
5,piccola,27.32967725324696,28.63735254138330
5,media,50.53925446675100,24.82026149343539
5,media,85.43310167679090,17.14692480854076
8,piccola,48.07802038867501,26.13793426295616
5,media,62.83862954955001,22.40359534841002
5,piccola,59.39279971676363,21.52643667072284
5,piccola,71.40789811339027,20.61562002158934
5,grande,49.30446473351152,24.75980121214809
5,piccola,105.29839439411842,13.28566954986212
5,piccola,54.89130502526358,23.34365378552762
5,piccola,61.66155163430012,22.62193061544653
5,piccola,4.15633747714828,32.63519678638756
5,piccola,43.28642482508490,25.64165950995933
5,piccola,47.62065524544671,23.48276791331746
17,piccola,52.72094958982888,23.86901108845744
19,grande,100.60777282258260,15.72660687563972
5,piccola,9.76168200979170,31.64846291264344
5,grande,28.82689049675263,26.91072050115036
5,grande,71.17891562520538,20.00868930280020
5,piccola,81.62753232072529,19.74222251299219
5,piccola,13.14914626044491,32.24861709308388
5,piccola,99.16094440471204,16.09035994079984
5,piccola,30.02950561806196,26.73363397078202
5,grande,28.14437714515402,28.94829623604054
5,piccola,76.99456423997160,20.56356991389524
5,piccola,68.05750334153478,21.16979474740541
5,piccola,30.88584711427656,28.99938068523560
5,piccola,49.57945559517305,24.00944322217691
5,piccola,92.03540245667608,16.56954301932087
5,media,7.34563798959657,33.39482377954243
14,piccola,1.52403822862775,34.96969933403666
5,piccola,118.43707479181531,10.95817969141332
5,piccola,12.01802629251976,30.83617766757043
16,piccola,77.46412548105351,18.43092405076842
5,media,43.82599087571264,24.36297007576510
5,piccola,59.98765789044473,21.72497185402149
5,media,1.76095194347654,32.96171723255830
6,piccola,78.33589626742278,19.64221136861442
14,grande,53.59009712067487,24.05990047969083
5,grande,48.01995012290825,23.39137602318926
5,piccola,10.43407755827669,32.01683175257783
5,media,35.13071473247378,27.73994441216896
5,piccola,93.46154415299742,16.06091895624148
5,grande,61.20425969833423,23.85047957069146
5,piccola,64.21632506997304,22.54549375194026
5,piccola,95.09765900581309,17.76944153006654
5,grande,21.63244632482272,30.62966099533809
5,piccola,41.46503301248244,28.06133483504133
5,grande,121.09600888123356,11.33021058858187
5,piccola,19.27867899625775,32.07640991333704
5,piccola,2.25995149603362,34.33371035053401
17,piccola,11.07609368568182,32.94083579188392
9,piccola,97.99691255214977,16.66356748750438
5,piccola,4.66558538546672,34.30432460618786
5,piccola,19.56840853485869,30.51230939510554
5,piccola,1.55015789532865,34.14236738678146
5,piccola,1.74283626502713,33.68242234553654
5,piccola,16.17027991316365,30.87618022651044
5,media,5.56790323215937,35.72047040893314
5,piccola,54.66125590262769,23.62888126652538
5,piccola,25.79852482414712,31.05429859334401
5,piccola,48.49635487201878,25.64330145307430
5,media,41.66844627646666,25.04178524940234
5,grande,21.29541013751872,31.24326457524917
5,piccola,16.23305623714288,31.50973924643043
5,piccola,80.23570237606063,18.71747707832072
5,piccola,6.93237300617063,32.69105792796932
5,piccola,55.37925265007967,22.42261786587192
5,grande,5.20188400448248,34.07276230453336
5,piccola,121.60210186772446,11.17012235220030
5,media,15.36543248528606,31.70731326870062
5,piccola,11.23093682450882,34.27014277745016
5,grande,99.51172504495752,14.26691108257468
5,grande,57.89295211513340,22.60694121302143
5,grande,11.21916807794042,31.11382383664389
5,piccola,49.13928651948435,25.49151148345289
5,grande,31.87177313231535,27.09303742743323
5,piccola,63.04461659497137,23.24141711682366
5,grande,60.31806444847847,21.56134829573831
5,grande,5.33805000532411,34.17395223311489
5,piccola,2.08448383426361,32.66453529600139
5,grande,57.40592928894159,24.03093728544722
5,piccola,21.77365710270054,32.16428210048880
16,grande,6.57980145946164,34.41446542694086
5,piccola,25.89635612648440,29.65762725352207
5,grande,5.06959109980378,33.88666182787316
5,piccola,82.87500578209870,18.82863774878602
5,piccola,62.91586300028931,21.39685504220010
5,piccola,92.47945053565707,15.93397334153922
5,media,39.16554932045134,27.55245409969700
5,piccola,77.80994331141005,19.53696091784807
18,media,14.91704667600843,32.75693140796060
12,grande,124.77604296752735,9.19817060003012
5,media,118.65602289365188,11.81017067610158
5,media,81.99370680569450,17.53644924039263
5,piccola,76.19659331467457,19.41348659831398
5,piccola,45.53712415311842,25.49919067803804
5,media,40.10877511197378,26.09297905496438
5,grande,10.57960721380626,33.63190931062447
5,grande,60.38506357199108,22.35689562292816
5,grande,83.89641275955034,18.50161687876928
5,grande,12.31932175114752,31.67282933513388
15,media,54.81126107009838,24.14793229264040
5,media,107.58244209268987,13.06896008305609
5,piccola,51.10459552179235,24.48346032000196
5,piccola,17.19603153062708,30.54189771263154
5,piccola,40.73791552842892,26.03627073090000
5,piccola,101.75729601148107,14.14961254064795
5,media,23.06987323553884,29.95601782743661
5,media,36.52290116962435,26.91420864903084
5,piccola,45.90649396682429,25.98528159408262
5,piccola,60.71531672675658,21.39922780688934
5,piccola,61.03642158542436,22.87212883936034
5,grande,59.19914872080241,21.91923402912516
5,piccola,64.33605491607851,22.01354653611888
5,media,96.35167027633952,14.87299836080012
5,piccola,70.60137703129197,20.78148056214666
5,grande,11.74578276139140,31.54233351221705
5,piccola,2.92134609353872,33.92526868672478
5,grande,100.67518532905422,16.48454188484241
5,piccola,29.11703239552734,29.85583039189006
5,piccola,20.41792573776809,30.19433472906804
14,piccola,31.21988759638687,29.42563179770661
5,piccola,110.28983044761966,12.88966864777480
5,piccola,12.64243489150412,31.11939796889964
5,grande,43.53222283936396,27.48352471530553
5,piccola,20.16987383170690,29.26584094650434
5,piccola,56.22215457283483,23.55283242260370
5,grande,38.38298401396245,25.44613793101740
5,piccola,98.47172831029329,15.78897678072443
5,piccola,34.40138389845910,28.11494608925908
5,piccola,10.68992071272886,33.08006852383801
5,piccola,3.13896531321821,33.88543031093790
5,piccola,62.23237737467125,21.58636877861244
5,grande,22.75256391832254,29.39964355731546
5,grande,138.80297599933249,6.23886186972482
5,grande,53.92746920488712,23.94207816749217
5,media,34.44873333413312,26.29520971676984
5,piccola,9.49539909753039,32.44925954149852
5,grande,25.29656172241670,29.38384343920474
5,media,41.62152249984151,27.65136912697478
5,piccola,81.00246321115210,18.53190680774980
5,piccola,33.89066207617986,27.81502659996511
5,media,95.13210414820122,14.80962044683125
5,piccola,55.96757424201212,24.18158687721240
5,piccola,32.41202653016050,27.55816816237822
5,piccola,34.59799154010506,28.51846272431817
5,piccola,38.06501467718670,28.11576009738520
5,piccola,74.26149243078243,19.32667651367499
5,piccola,4.07764359523475,33.66944535675740
19,grande,5.18028885839092,34.13615321298290
5,piccola,11.40078116430546,31.15671852846778
5,media,114.09960518189672,11.68854575752372
5,piccola,45.29119364002455,25.25327160257177
5,piccola,2.96506295667203,33.75566366908222
5,grande,14.34104189092249,32.22292876382478
5,media,5.43069662475808,33.80899087636786
5,piccola,23.33852528468329,30.15171617624366
5,piccola,4.17018194991720,33.72166476212026
5,piccola,64.12157303955536,22.30295263797577
5,grande,70.12073006430913,20.53694475001766
5,piccola,64.75952080160309,21.90654820479632
5,piccola,15.59569762211991,32.14569246308114
5,piccola,99.66056690347190,13.96980877909780
5,grande,31.23144787143376,28.31683975050294
5,grande,36.41546672889672,28.17017831409003
5,piccola,19.17315476309678,31.01021853111589
19,piccola,39.07641697283686,26.15239858089480
5,grande,7.44652445968286,32.96903248974284
15,piccola,23.68800105179016,29.88559004841362
5,piccola,33.66002357118776,27.46630382011920
5,piccola,42.86474358069158,24.74077502606658
19,media,85.91307358652440,17.22227660764644
5,piccola,113.51268870413887,11.03302958314122
5,piccola,54.83104707352840,23.00502500506030
5,piccola,52.92054965364829,25.16144556267848
5,piccola,12.98737001564327,30.77047652448636
5,piccola,10.92282450735791,32.99134638844022
5,grande,14.77294233118279,31.42003748988076
5,piccola,3.40532254285493,33.74678801644947
5,grande,77.51173890950773,20.03883936801793
5,piccola,25.05463021012686,29.52478090932506
5,piccola,16.35578204957639,32.28904412765402
5,grande,71.38552804839946,20.08889720842158
5,grande,4.26895539202428,32.92496803791102
5,piccola,7.11403877137868,32.67233486964713
5,piccola,3.60907882444481,34.11061504857637
5,grande,25.30450787933578,30.51498278866499
5,piccola,21.30196234439041,30.61721747969036
5,piccola,113.71495851979083,11.39732083203860
5,piccola,14.90774159191316,31.14088148468536
5,piccola,36.10542801781170,28.39985215596414
5,piccola,39.23086325386698,27.17327570733788
5,grande,7.25707979384276,32.57867207635902
5,piccola,60.64094509662793,22.33696137909092
5,media,27.18208151415209,30.53044022842881
5,grande,129.66460149153099,9.49370051600925
5,piccola,20.22273857683458,30.49111920539081
5,piccola,62.13597765112352,21.68583255703347
5,piccola,108.87518907658676,13.52877687042359
5,piccola,121.56171270838399,10.27937984118852
5,media,14.70511501579250,32.34278552585049
5,piccola,72.31377412554079,19.38048544848978
5,media,47.57420808144801,24.48763804230952
5,piccola,1.43362548138915,36.72103775027783
5,piccola,8.45816684767830,33.85627222517840
5,piccola,30.92675480371756,28.71398827718601
5,piccola,23.35227105106296,30.25459873416227
5,grande,5.90554463443345,34.01498602009048
5,grande,25.74245913041310,29.72140754513190
5,grande,82.07549565639863,17.82977224927888
5,media,0.52889560955511,35.16845117144948
5,piccola,81.67474322133236,17.74283285046238
5,piccola,57.46883807478147,24.88665020873256
5,media,73.79257703355748,20.73935893709551
14,piccola,55.09593689427654,25.12898752823060
5,grande,5.86036764799993,34.89142464245503
5,piccola,96.77714517872170,17.30589325979961
5,piccola,36.45501371924083,27.72768715008476
5,piccola,2.79648377577544,33.66127850124040
5,grande,22.70827833682654,29.60202320946276
13,grande,51.73979281051337,25.57477942601144
18,piccola,39.89749844320952,26.98816518658032
12,piccola,13.80185824743737,30.30208260325695
5,piccola,34.27237099345041,28.39778088765941
5,media,30.90898793296894,29.93942502054196
5,piccola,6.82778811057647,32.16051038339795
5,piccola,55.57687295698717,23.23126404216204
5,media,85.22546692613517,18.42661872534966
5,piccola,16.21327487583763,30.87689792080836
5,piccola,95.71949446412621,15.54459506163380
5,piccola,47.11329817091429,25.91044859651730
5,piccola,58.18738254337348,24.45621710147458
5,piccola,7.94938960470363,30.88365513568564
14,media,21.66353283141181,30.80191201768034
5,piccola,22.96649553521900,30.26131196312206
5,piccola,80.67548308556775,20.85697887680313
5,piccola,35.00759428932618,27.74661558858050
5,piccola,4.41971601962131,33.89063628320476
5,piccola,18.89540855353112,29.98811039897514
5,grande,1.38354171315106,35.40699664440932
5,piccola,30.00311352782647,28.88441444006882
5,piccola,62.87691843426911,21.26891028765188
5,piccola,32.27132396370714,29.71771455012392
5,piccola,68.50297008105863,21.66903917086312
5,grande,10.17675714086076,31.05617075152340
5,media,17.09071307699149,30.23670404026874
5,piccola,31.64567219669492,29.00025599400418
5,piccola,30.89931050717692,27.87039720369757
5,media,51.05594228590007,23.90716496604436
5,piccola,62.74532240430773,20.98987319680206
5,piccola,6.08603625281650,33.17781379820458
5,piccola,43.45619908669312,25.79042915532056
5,piccola,71.69246974999453,20.12174242693049
5,piccola,39.65577592158484,29.46494062265644
5,piccola,38.76694518179098,26.90927220707840
5,piccola,94.66430704633171,15.00639897646632
5,media,80.64322778007457,18.44182244577525
5,piccola,20.74554383347646,29.41205304129966
5,piccola,63.94677193928572,22.13040719330807
5,piccola,19.59351612485459,30.43223734629021
5,piccola,78.75904457050413,16.60364810223734
5,piccola,24.10034058373016,28.48383821884432
5,grande,56.34684740742096,21.99091376480623
5,media,13.85625529283334,32.19593852613144
5,piccola,21.07130454018982,29.39060789357078
19,grande,16.32702416886796,31.96255178882376
5,piccola,47.38974665714508,25.59482808012246
5,grande,109.18512370455980,13.34459809976044
5,piccola,57.09706326053600,22.58088398298064
5,piccola,8.17580770954760,33.37621298011129
5,piccola,8.47583799913689,32.83116317085864
5,piccola,54.37897738724931,23.50346922754868
5,grande,121.28244637769586,9.87759366096348
5,grande,103.98127744043788,14.14809800690284
5,piccola,25.62431572799179,29.63259511817136
5,piccola,43.39464215926730,26.40231679306170
5,media,5.52341946602845,34.16537051839041
5,media,7.57901595966423,32.34892014479280
5,piccola,33.60047205442352,26.57341935668952
5,piccola,1.45565912963098,34.93810276268412
5,piccola,55.05536064450457,23.26390422248229
5,piccola,85.26890938306224,17.35034252002699
5,piccola,11.55392994944736,33.46904112434183
5,piccola,57.78162300533308,24.51005374922054
5,media,32.24372235025870,28.00790733975440
5,piccola,34.08424006511120,27.11105146726994
5,piccola,129.56083623486344,9.16071344857748
5,piccola,6.26642211424238,32.98195774817210
5,piccola,56.81024526412423,20.81502448091846
5,media,33.56518693184776,27.48625265838009
5,grande,1.83416258277898,34.84094705226583
5,piccola,17.90494104722446,31.03067805402990
5,piccola,31.81371686314910,28.20195914691181
5,grande,36.24797815891624,27.38807086711501
5,grande,18.94695852371771,32.46395423340437
5,piccola,18.58357655600512,31.29963095830942
5,piccola,16.05371426593798,32.63382292988274
15,grande,28.20348858600308,30.36647666873892
5,grande,9.81828866664931,33.02273643799150
5,grande,1.07931138452708,33.52429787597753
5,piccola,97.93013504347149,15.68614718219431
5,piccola,65.68579388853294,20.16666903582433
5,media,12.23234529556592,31.87475115877092
5,media,102.25580623115150,16.72142214647074
5,piccola,72.27676714643783,20.30739847499670
5,grande,18.84666361961348,29.65355289439006
5,piccola,67.20170797634921,22.09862131338110
5,piccola,15.99106475521128,31.81930200795846
5,grande,71.06386890455215,19.67698484564891
5,media,29.71163126030390,27.43666523578233
5,piccola,85.88160925028572,15.33546147459995
5,piccola,49.17451963115079,22.75949935350436
5,grande,10.22652029716629,32.98421252710602
5,media,99.39202728537651,15.15301205465307
9,piccola,101.10578010883339,14.30097848509281
5,piccola,37.97461150556600,26.84981157610634
5,piccola,122.21925033870008,9.46979941591829
5,piccola,78.75336534099108,17.56610418387939
5,grande,31.57268052187366,26.72515994493389
5,media,60.93807829877229,22.63766254805608
5,piccola,25.04441871473917,28.56086652146872
5,piccola,30.83504847931889,30.12447637584652
5,piccola,51.15490738999485,24.72630016189192
5,grande,21.34262914513828,28.81654234627132
11,media,85.69815216988596,16.53941354983968
5,piccola,40.54396068447158,28.04863737324216
5,piccola,58.21782617610332,23.82204759106176
7,piccola,26.27971437038409,28.24370897946098
5,piccola,86.09804332955130,18.29249736048403
5,media,32.37501934865672,29.26393335327437
5,piccola,70.63669846776381,20.14532000567068
5,piccola,17.03785012235394,31.32608283154260
5,piccola,38.59954637091642,27.38463532113799
5,piccola,16.05201439509208,33.56638742970898
5,piccola,108.97124543081722,12.08417596725412
5,piccola,8.92753207521176,32.72412199907616
19,piccola,60.75345800266470,20.90161573022984
5,piccola,46.52287972877160,24.14208915494422
5,piccola,125.38261206753560,9.89961626357006
5,media,50.33996701663580,24.29500591590760
5,piccola,108.38552170467555,11.63451638343339
5,piccola,58.17393318464303,24.58425705191698
5,media,30.75036258210956,27.98006526202311
5,piccola,25.14207281898586,29.97522338243837
5,grande,15.71068238382188,31.99957966651820
5,piccola,48.74722735050968,24.87067440535232
5,piccola,13.82109936286934,31.94536790238901
5,piccola,45.04008214878824,24.72899049409945
5,media,34.63705959326375,26.90707199747762
5,grande,12.69088513880025,33.74363614091513
5,piccola,15.50454440160203,31.62221970087940
5,piccola,11.17767451874800,34.96487825745346
5,grande,14.35739303864598,33.57802459708752
5,piccola,18.65362344999517,32.01356782231607
5,grande,18.94509220640834,30.32269297540365
5,piccola,111.40194514980998,12.20467470476397
5,piccola,46.65053698564600,23.63610305214879
17,piccola,42.33548580083752,25.46796328288080
5,media,61.05588010873899,22.45271924225445
5,piccola,35.09719127578532,27.15949554385650
5,piccola,27.97773178174007,29.91906073717731
5,media,40.58166377994758,26.23740505734282
5,grande,5.28936600862906,32.06543071700853
5,piccola,52.51597033287467,26.06293436658514
5,piccola,1.38415174227926,33.56579633603963
5,media,30.95176780025620,28.43872796712262
5,piccola,42.20418412735845,26.17269677757314
5,grande,40.59696490648186,26.84439851832506
5,piccola,32.38992273252930,28.00080837820184
5,piccola,101.59596902885519,15.87059949695159
5,piccola,3.40865402936909,36.49312053140936
5,piccola,52.08236223353263,25.72808126223120
5,piccola,38.24313653989182,27.75085006468178
5,grande,33.56931923207839,27.29841681193768
5,piccola,56.44559326933116,22.96795243582114
8,piccola,14.01039381795874,31.33355858474120
5,piccola,7.27363676421155,33.87581935605762
5,piccola,90.65046078408999,16.41023064020754
5,grande,7.47011479638466,32.75569384720966
5,piccola,46.49615102091983,24.68721712702843
5,piccola,1.78547634628848,33.88376642538728
5,piccola,87.58757312416387,18.17119909268531
5,piccola,30.43453295965884,29.27050769532372
5,piccola,58.10074685818761,22.79907032811926
5,piccola,94.84698621836864,15.62901890709495
5,piccola,59.37597452129904,24.72248813887044
5,piccola,67.81332495403879,21.49814962054755
5,piccola,84.92807276277020,16.33504263630906
5,piccola,43.57935340053239,26.17954466192186
5,grande,37.24215830654564,27.52309459741914
5,piccola,102.26835120584246,14.20665326290502
5,piccola,100.69872319812612,12.54962449886394
20,piccola,16.44645390661115,32.73514302005098
11,piccola,95.52272301403860,15.47993328352178
5,piccola,4.14526644575133,31.74756569429584
5,piccola,2.50561519870621,34.35595080250444
5,piccola,8.38051090243362,32.58580231355355
5,grande,70.98235621611266,19.53847540248935
5,piccola,25.38223476084556,30.20723878484914
5,grande,63.67660584552310,19.27830391044408
5,grande,11.43701572185956,31.04433319713081
5,piccola,12.83596079977333,31.98118942473464
5,piccola,36.26847383710185,27.25682302452821
5,grande,81.24106839719411,18.19691657686202
5,piccola,82.14893046363002,19.31849427271149
5,piccola,25.06908102059490,29.50457924982675
5,piccola,1.24766580973632,33.66087539828224
5,piccola,20.74616954009999,30.22783732363476
5,piccola,43.50038100320188,24.90627874447557
5,piccola,12.97075852875778,31.16764879407833
5,grande,28.71757433953549,29.10528220235908
5,piccola,17.06133383248973,31.07698807235970
5,piccola,5.73172162105103,34.18638473627316
5,grande,118.49096460289913,9.82944645992506
5,piccola,36.28529660535244,28.11181661354712
5,grande,29.37630278510685,27.54061549780376
5,grande,32.80932451425631,28.35947489666426
5,piccola,3.28592982312963,34.57829333088906
5,piccola,46.39124202869152,25.33786203377366
5,media,14.86638274374408,31.09111455657493
5,piccola,42.82355106839848,25.43670589781894
5,grande,50.57644489443045,24.05021888910472
5,piccola,19.74453466922408,31.28031702530232
5,grande,11.60936287724256,32.06021614372436
5,grande,42.49446161110064,27.14002389582442
5,piccola,38.81428560811686,24.88780663180990
5,piccola,19.89560563322552,31.82032352613370
5,piccola,69.29628855373727,21.52511709974261
5,grande,48.42253698843123,25.57374134581571
5,piccola,73.81154427583070,20.69383912688071
5,media,28.21569058601134,27.23242319328272
5,piccola,3.37823711020117,32.65361481864686
15,piccola,5.84368908119845,34.50234827717912
5,piccola,52.50713679015151,23.96525292694241
5,piccola,32.11200223346365,28.40321099188298
5,piccola,77.64402011793030,18.36495890670432
5,piccola,37.53320739080750,27.00128936158289
5,piccola,20.81900271238148,29.99369490809921
5,piccola,35.77178020608860,26.92680803901941
5,piccola,55.27795505393841,23.73422814606428
5,media,14.37181992575535,32.30106901249077
5,media,114.68378844794258,11.39392001581386
5,piccola,7.73109617026939,33.69988432300808
5,piccola,7.99112910121492,32.27950359321701
5,piccola,58.55633148493983,21.97695242392402
5,piccola,22.93817929451778,28.72701915817272
5,grande,67.59086258339551,21.26719117352369
5,grande,20.57125867902374,30.78203250298517
5,piccola,65.22155492908985,21.17973805884772
5,piccola,94.08731449382385,15.66490238713164
5,grande,17.89288434026404,30.65151742277179
5,piccola,35.73035000855448,27.14969519957764
5,media,61.69276717478258,23.85368527016864
14,piccola,62.67378422903249,23.08026204389514
5,grande,50.36482744549915,25.13566383637066
5,piccola,42.72130938921203,24.88350053471650
5,piccola,8.89174580720188,33.51166729110612
5,piccola,42.89523014821957,24.75024909470638
5,piccola,75.30300057981077,19.44999445909648
5,piccola,59.49233826173580,22.51828857153549
5,piccola,29.32392067865643,28.72325793650412
5,piccola,24.67073720566881,28.80352943191221
5,grande,29.06669259270999,29.43209817166934
5,piccola,3.40477359624278,34.40442095256070
5,piccola,108.70730363677021,13.33032214029576
5,grande,65.00892424022672,21.37507173612288
5,piccola,90.49646978997694,15.39774566211175
5,piccola,57.48995326608652,22.32309736088756
5,piccola,74.17934396672584,17.82865095894055
5,piccola,13.13078815694994,31.18238038094491
5,piccola,27.44639369293570,29.89309547069261
5,grande,4.21729937984174,33.77447303083468
5,grande,19.23554311816378,32.18535373838877
5,grande,67.10541654305769,21.17583250332211
5,piccola,38.69833216058035,26.04692490105922
5,piccola,15.33157743153518,32.86800752876572
5,piccola,30.45772289525179,27.00395136616384
5,piccola,44.76097704893590,25.30374536596526
5,piccola,136.75001572968876,7.93838809061813
5,piccola,12.97759458599488,32.98420433749255
5,piccola,51.72680731468250,25.45210401018242
5,piccola,35.35105430615595,28.73728391988010
5,grande,107.18689617005634,12.60917211118503
5,grande,115.58050892141182,12.09311444484982
5,piccola,20.39767373868874,29.99897590240808
11,piccola,56.81951836877690,23.50238256577310
5,piccola,1.03231059911550,34.31193396629517
5,grande,25.13416767910826,30.17623681066824
5,piccola,23.95748429421266,30.11780796199112
5,piccola,76.43699492344214,18.09236658741278
5,grande,23.37622367832438,29.41485850661345
5,grande,42.00665163270916,25.25121141385724
5,piccola,23.78202636265617,30.74622368937662
5,piccola,24.39276028158730,29.19257488608581
5,grande,22.46058480021294,30.34269021398378
5,grande,60.41766088648646,23.36382137525496
5,piccola,24.78906734825859,29.19999546739122
5,piccola,25.65136497624544,30.31161629932968
5,piccola,3.29547345863389,35.50398340410156
5,piccola,1.36613971230086,34.15853813525798
5,piccola,40.91678592467124,25.45341598957092
5,grande,45.63252590142028,24.52413048025646
13,piccola,61.31174131426248,21.91571799682814
5,grande,69.18527956142518,21.31973542839326
5,grande,80.69115862301305,19.69814866496452
5,piccola,76.85073788218969,19.70697643101431
5,piccola,6.84393717418273,32.85479133967480
5,piccola,0.60161998346930,34.63124141308872
20,grande,78.33220441157272,19.05658705595184
5,grande,94.62416219879142,16.21612338697052
10,piccola,18.41995570102016,31.84926649001242
5,piccola,2.79306086688527,33.56309659412694
5,piccola,4.61159737700674,34.93579980658020
5,grande,25.53897731381768,30.28633130843902
5,piccola,46.21036937707714,25.90800461239123
5,piccola,98.15409405230920,13.22238994401570
5,grande,41.56744783202631,27.62619601049256
5,piccola,32.41496528352918,27.62113655153188
5,grande,33.24589580858174,26.21748698497440
5,piccola,3.69367007173119,33.94824484094739
6,grande,3.19670526941135,32.76434558019561
5,piccola,11.52607644067297,32.57779369502676
5,piccola,5.71790487349346,35.28532971984785
5,piccola,97.58551466929728,14.30840783491154
5,piccola,20.58241938635956,30.39974439786436
5,piccola,26.85056183849014,29.28886006299750
5,piccola,109.31519673092942,12.71970405820049
5,grande,45.35092246359348,26.02686854900996
5,piccola,27.01618335445396,29.61389444664604
5,grande,7.78542155941548,33.56939917959156
5,piccola,6.34549850218433,33.34051368124979
5,piccola,75.29633608535104,20.40389315879483
5,grande,10.85529625032112,32.65960365522246
5,piccola,16.11730061498080,32.53841592339242
5,media,30.82361702898500,29.06780043783446
5,grande,56.45095856289471,22.01824690637533
5,piccola,102.53176547691058,16.31024439537104
5,piccola,21.72354878631330,30.80677589805062
5,piccola,6.49409683065929,32.72999245458762
5,piccola,100.85180826877001,15.83336028574862
5,grande,118.56252684806228,9.33184925896965
5,piccola,50.97661088055256,24.06086745106222
5,piccola,51.52684969939347,24.00593464900920
12,grande,19.37296577220876,31.92634938398091
12,piccola,50.22821164422590,23.42524061303248
8,piccola,70.40246002819771,20.44727574697244
5,piccola,17.00997443273408,31.16411193113728
5,piccola,15.20379470840548,32.76402119362630
17,grande,131.92556974797873,7.21188812749413
5,piccola,70.93262185765681,20.57195398028678
5,grande,0.83296974732695,34.53956233996716
5,piccola,23.67230802621163,31.22358183465294
5,media,82.35356440783690,19.06061511363144
5,grande,16.39198743617150,32.34449682790511
5,media,76.94566629595568,19.27026119367158
5,grande,19.62680395652211,30.45761242804717
5,piccola,24.98316111318650,29.45008751840494
5,piccola,36.64741190236222,26.21779196114948
5,media,61.59848307503119,21.71075132572840
7,grande,70.56553796977539,21.00383289965336
5,piccola,94.90082860483440,15.31310563767189
5,grande,57.84218940415774,23.25060327066966
5,piccola,6.23877536151286,34.95168190239614
5,media,25.53115374187327,28.26428827965475
5,media,42.51976292662638,25.99380456021069
5,piccola,75.81153910862926,19.94511593352742
5,piccola,45.01050663194032,25.98398381801408
5,grande,58.13047745343581,23.20259976444056
5,piccola,5.43451422663015,34.00109681154187
5,piccola,39.68295669269702,27.73634992891914
5,media,84.11741309459833,16.29336973752391
5,piccola,36.78900975837874,27.22527187431026
5,piccola,52.75825099302212,23.68164737824592
5,piccola,39.15541605160123,28.11186549212826
5,grande,137.79051887916404,7.77396090399686
5,piccola,12.30602466847942,30.77320479018134
5,piccola,59.10802406232201,22.14177368362253
5,piccola,18.43166832663751,30.77279920401080
5,piccola,66.05624661890630,21.77325720242538
5,piccola,7.39605376381521,32.03878615271165
5,piccola,18.43234107437166,30.34622001194162
5,media,45.26195386571588,25.63377256251338
5,piccola,32.04679731686588,29.31397634870312
5,piccola,17.18305678383572,31.79680828691666
5,piccola,39.92369509958470,27.14311714207790
5,piccola,46.41394160879751,25.05901342030259
5,piccola,51.83396863298741,23.46117032606760
5,grande,2.72765649919685,34.08673633108747
5,piccola,36.84175563474794,27.06377663663331
5,media,47.93621001709778,25.77403205364254
5,piccola,9.60952081571035,31.43156954529966
5,piccola,10.45831937232873,33.59479225567233
5,piccola,75.74088743446350,21.98833034128865
5,piccola,13.51771324164059,33.16299872109216
5,piccola,27.30029074787704,29.52678799513937
5,piccola,64.76025525328328,22.75656611219579
5,piccola,32.37297512887006,27.92128284787883
5,piccola,36.55276587463794,27.05496603425879
5,piccola,55.86138855068222,24.35393007118946
5,piccola,85.30303782633811,16.04801752986565
5,media,13.71740944001326,31.87620842326602
5,media,0.47767797227368,33.64437637920958
5,piccola,8.07552763110706,33.59208172289778
5,media,8.27679868572941,33.00715615649140
5,piccola,12.22126963846536,31.67411493477634
5,media,77.92350505177711,18.82673134512400
6,piccola,28.98297353294535,27.42398019933050
5,media,31.77494305291801,27.68878002109134
5,piccola,33.03612147876906,25.98142581817411
5,piccola,57.11724905472430,23.17173952247218
5,piccola,43.71659497522095,26.57666839377682
5,piccola,60.75512191967924,21.37006229946412
5,grande,80.48564728814461,19.32581381754539
13,grande,59.74852663875514,23.80633517988195
5,piccola,37.43329636772504,26.33391658780990
5,piccola,54.86768049854096,23.68820180165897
5,piccola,120.16841277186001,10.71395532138694
5,piccola,112.27554365537797,12.73964904895074
5,piccola,94.41321239778276,15.38690266214602
5,piccola,42.96241302635420,25.49277410916493
5,piccola,68.67387515440365,19.60821720506768
5,grande,23.19366503718510,29.37039016838222
5,piccola,40.44592421932096,28.22125139750692
5,grande,39.05204554596264,27.72205526377432
5,piccola,34.26330154854670,27.76537786228728
19,piccola,19.55134697152382,30.54122072322656
5,piccola,13.75878099430445,31.45753545496840
5,piccola,37.06450450730909,26.62567210520501
5,piccola,46.99729079465944,25.10482448682447
5,media,109.50538484239281,12.02803744623180
5,piccola,5.89546780874419,35.11035807937400
5,piccola,94.64698144729030,13.67900029407604
11,piccola,39.98470259274972,25.67146627815210
5,media,74.57459284093832,19.12162450611800
5,media,1.18371252011593,35.44522415813622
